Title,Id,PostTypeId,AcceptedAnswerId,ParentId,OwnerUserId,DisplayName,Reputation
How to get more self-confident while jumping kickers?,7030,1,8728,,7521,arc_lupus,183
How do bookmakers get the lines so close on sports betting?,7031,1,7032,,3655,cantsay,1376
,7032,2,,7031,6,wax eagle,8985
Measure a tennis racquet grip size,7033,1,16852,,1202,Edward Brey,195
NFL betting odds during game,7034,1,7039,,7522,Jessica,183
Can you hop on 1 leg twice when you have gathered the ball in basketball?,7035,1,,,7523,neoknux_009,141
"Are suspensions for red cards, yellow cards carried between junior and senior UEFA competitions?",7036,1,7047,,1237,Martin,5720
,7037,5,,,1237,Martin,5720
,7038,4,,,-1,Community,1
,7039,2,,7034,2157,diggers3,3072
,7040,2,,2743,7526,user7526,1
When can you lift your pivot foot and go for a shot?,7041,1,,,7523,neoknux_009,141
,7042,2,,6998,7529,krishna,1
,7043,2,,7023,1084,Sean,454
,7044,2,,7035,7530,Kooz,41
,7047,2,,7036,7532,Alex Grigoroi,26
Are certain bye weeks more advantageous than others in the NFL?,7048,1,7072,,1898,kuzzooroo,1510
What does it mean to 'turn pro' in a sport?,7049,1,,,2222,Yaitzme,1917
,7050,2,,7049,18,jamauss,8239
,7052,2,,4811,7536,Chris Marble,36
,7053,2,,7048,7538,Mark,1
Can you become a goalkeeper if you are only 5 ft 5 inches?,7054,1,,,7541,River City Ransom ,81
,7055,2,,7054,3655,cantsay,1376
Does an English Premier League team play its first 19 fixtures of a season against 19 different clubs?,7056,1,,,2222,Yaitzme,1917
,7057,2,,7056,3671,alamoot,8213
Simultaneous Fouls,7058,1,7061,,7542,Zuriel,133
,7061,2,,7058,3526,Reinstate Monica 2331977,7219
"LA Kings' ""That 70's line""",7062,1,7063,,3671,alamoot,8213
,7063,2,,7062,3655,cantsay,1376
,7064,2,,1937,7544,NaturaleLogician,106
,7065,2,,792,6232,Joe,8606
"In 8-ball, do I win if I shoot in the 8 ball and my last ball in the same shot?",7069,1,,,7549,Jeff,111
,7071,2,,7028,7550,Diglle,1
,7072,2,,7048,7544,NaturaleLogician,106
Can a diver from 10 m. sustain injury hitting the pool bottom?,7073,1,,,7551,ycc_swe,417
,7074,2,,1910,7554,Dave,21
"In American football, which team is on offense first?",7075,1,7076,,7522,Jessica,183
,7076,2,,7075,3671,alamoot,8213
,7077,2,,5700,7555,JacobMarley11,102
How to Find Work In a Sports Research Room,7078,1,,,7555,JacobMarley11,102
Can you make a free throw off the backboard?,7079,1,7080,,3588,Achaldo,107
,7080,2,,7079,3655,cantsay,1376
,7081,2,,5761,7556,PiiMade,21
"What happens if a goalkeeper catches the ball whilst their body/legs are still in the box, but the ball is just out of the box?",7084,1,7085,,7558,Sam,93
,7085,2,,7084,477,gbianchi,2140
,7086,2,,7069,7527,TeeJay,101
,7087,2,,7035,7530,Kooz,41
Can a hat-trick be separated by a maiden over?,7088,1,,,7560,Krishnakant K.Patel,31
Ineligible Man Down field on a Punt (NCAA v NFL),7089,1,7110,,2157,diggers3,3072
Are probes such as the Fifa World Cup corruption probe common place in other sports?,7090,1,,,6274,queeg,198
,7091,2,,7088,6126,Philip Kendall,18797
What is meant by a natural hat trick in hockey?,7092,1,7093,,7562,Spaceman Spiff,407
,7093,2,,7092,7548,jerepierre,743
How can Ferrer replace Raonic in the ATP Tour Finals?,7094,1,,,597,Orge,528
,7095,2,,7094,18,jamauss,8239
,7098,2,,7069,7566,Casey LeClair,126
,7099,2,,7028,7566,Casey LeClair,126
Techniques to return aggressive tennis serves?,7100,1,,,630,hhh,1840
What is the safest technique to return very aggressive serves?,7101,1,,,630,hhh,1840
Same footwork in the volley-returning serve as in the basic volley near the net?,7102,1,,,630,hhh,1840
How Does the 2005 Offside Rule Amendment by FIFA Stretch the Game?,7103,1,7106,,7567,Spundun,113
How many seasons did Steve Young play?,16906,1,16908,,13965,Eddified,131
,16907,2,,16633,12991,gdrt,5546
,16908,2,,16906,13485,Ram Chandra Giri,6269
,16909,2,,13514,9729,fedayn,11
Should a goal be disallowed if a player in an offside position blocks the view of the goalkeeper?,16913,1,16914,,13969,Little Man,33
,16914,2,,16913,12991,gdrt,5546
What is the meaning of these American football trash talk expressions?,16915,1,16916,,1419,phihag,1832
,16916,2,,16915,9319,Nij,6688
,16917,2,,5167,13485,Ram Chandra Giri,6269
Upper limit of unsuccessful appeals against suspensions,16918,1,,,13900,RMad9248,261
,16919,2,,16918,13485,Ram Chandra Giri,6269
,16920,2,,16913,13485,Ram Chandra Giri,6269
,16921,2,,16902,13922,Bryan Turriff,715
Is it a foul when the ball pushes the net into blockers hands?,16922,1,16923,,13973,eddyP23,121
,16923,2,,16922,13485,Ram Chandra Giri,6269
"What does ""out round"" mean in NFL?",16925,1,,,13974,AK2067,11
,16928,2,,15933,13981,Bitedge,1
,16929,2,,13557,13985,BAM,1
Probability of winning after playing a 5 set match,16931,1,,,4851,aqwert,742
,16932,2,,16397,12526,Arne,122
Is there any template situation when it is more likely for doing nutmeg?,16933,1,16937,,12184,Õ_Õ¡Ö€Õ_Õ¡Õ¶ Ô_Ö€Õ«Õ£Õ¸Ö€ÕµÕ¡Õ¶,123
,16934,2,,16837,790,Jay,512
How can NFL legally suspend players for off field actions,16935,1,16936,,3671,alamoot,8213
,16936,2,,16935,6126,Philip Kendall,18797
,16937,2,,16933,10661,Jared Andrews,1280
Backward pass NFL,16938,1,,,13989,Garage cartek,41
,16939,2,,10314,13990,Butters,11
,16940,2,,16938,10661,Jared Andrews,1280
How are new franchisee fees in IPL decided?,16943,1,,,12169,SaiPavanParanam,209
Why is Gio Gonzalez's WAR is 0.01 ahead of Max Scherzer in ESPN's current WAR rankings?,16945,1,16948,,10243,nukeguy,123
How rare is an inside-the-park grand slam home run?,16946,1,,,13994,Jim Oakes,31
Andy Murray's ranking at the beginning of 2018,16947,1,16950,,13785,Logan Baxter,826
,16948,2,,16945,13485,Ram Chandra Giri,6269
,16949,2,,16946,13514,jmh,481
,16950,2,,16947,13785,Logan Baxter,826
Smacking the ball down without hitting the opponent's hand when they hold the ball with two hands,16955,1,,,14000,ChangYiHao,1
What is the record for winning a Formula 1 race by leading least number of laps?,16956,1,16957,,1630,KharoBangdo,1533
,16957,2,,16956,13485,Ram Chandra Giri,6269
,16958,2,,12206,12169,SaiPavanParanam,209
Why is UEFA champions league table different than usual table?,16959,1,16960,,13485,Ram Chandra Giri,6269
,16960,2,,16959,12991,gdrt,5546
,16963,2,,16955,10661,Jared Andrews,1280
,16965,2,,16931,13982,Sport Enthusiast,27
,16966,2,,16925,9578,BowlOfRed,2998
talking to the umpire after being ejected,16967,1,,,13228,Yosef Mordechai Coleman,384
,16968,2,,16925,13902,Abe Post-Hyatt,101
,16969,2,,16967,6126,Philip Kendall,18797
,16970,2,,13236,3452,JLA,41
What is a loose ball get crumb in AFL?,16971,1,,,14006,nessa.gp,153
Why aren't the own goals always awarded to the last attacker,16972,1,17000,,13900,RMad9248,261
,16973,2,,5258,13485,Ram Chandra Giri,6269
Could Wilt Chamberlain dunk from the free throw line?,16974,1,16992,,12275,Tyler Durden,655
Why are Raiders stand higher than Chiefs after week 1?,16976,1,,,14009,sdsdfsdfsd,11
,16977,2,,16976,6126,Philip Kendall,18797
,16980,2,,16971,14006,nessa.gp,153
,16986,2,,410,9319,Nij,6688
Can these shoes be used to play football (soccer) on a regular basis (on a hard surface),16987,1,,,13392,user34782,101
How is English Premier League order position determined if teams are tied?,16989,1,,,14024,napoleon,21
Why does a right hand overhead thumber roll right instead of left?,16991,1,17417,,14025,Micah Epps,133
,16992,2,,16974,13785,Logan Baxter,826
Why are NFL players introduced with their college team?,16993,1,,,3671,alamoot,8213
"What's a ""slider"" and an ""off the seam"" bowling?",16994,1,16996,,11599,Kulasangar,283
,16996,2,,16994,13485,Ram Chandra Giri,6269
,16997,2,,16993,13228,Yosef Mordechai Coleman,384
,16999,2,,15729,13485,Ram Chandra Giri,6269
,17000,2,,16972,13485,Ram Chandra Giri,6269
,17002,2,,16987,14032,Sebastian Spinetto,11
,17003,2,,16993,12,Michael Myers,3257
In which year of the Campeonato Paulista the teams would dispute penalty shot-out before the game in order to win a point in the case of draw?,17004,1,17042,,9288,GabrielOshiro,315
Cooperative sports throughout history,17009,1,,,11909,Remi.b,151
,17010,2,,10314,13785,Logan Baxter,826
,17011,2,,17009,13922,Bryan Turriff,715
,17012,2,,16900,13958,Daniel Ryan,151
,3327,2,,3322,1723,Ben Miller - Remember Monica,8101
,3328,2,,3251,1723,Ben Miller - Remember Monica,8101
Goals conceded from corners in the English Premier League in season 2012/13,3330,1,,,1815,Bev Murphy,31
Won a set without dropping a point,3331,1,3337,,1751,user1672694,332
Why is Sachin Tendulkar's 200* not considered as carrying the bat?,3332,1,3333,,1689,Suraj,153
,3333,2,,3332,540,Himanshu Jansari,6462
What are the charges/action against sledging in cricket?,3334,1,3338,,1277,NetStarter,1475
,3335,5,,,-1,Community,1
,3336,4,,,-1,Community,1
,3337,2,,3331,1626,Nick,2230
,3338,2,,3334,1809,SeanWM,187
How to enter in 2016 Olympics?,3339,1,,,1817,honso,171
,3340,2,,3330,1668,Adam Kimberley,246
,3345,2,,1144,1826,Emyr,166
Batting average greater than on-base percentage,3346,1,3350,,49,James Cronen,617
Use of partner for better jump smash in badminton,3349,1,,,1455,Jacob Jan Tuinstra,1948
"Mongoose bat, why don't we play test cricket with it?",3351,1,3353,,1752,Neelesh Pandey,429
,3352,2,,3349,1145,James Bradbury,683
,3353,2,,3351,1751,user1672694,332
,3355,2,,3354,1566,Rob Hyndman,296
If time expires does it still count against a down conversion rate?,3356,1,3358,,1426,jjesse,419
How do European players get drafted into the NBA?,3357,1,3361,,1833,Noldorin,203
,3358,2,,3356,1723,Ben Miller - Remember Monica,8101
,3359,2,,3354,540,Himanshu Jansari,6462
,3361,2,,3357,1835,dugokontov,238
"Is there such a thing as a ""small slam"" in baseball (or other sports)?",3362,1,3363,,1738,Tom Au,3617
,3363,2,,3362,1723,Ben Miller - Remember Monica,8101
What happens to the runner if he misses a base after hitting a homerun?,3364,1,3366,,1836,PiousVenom,333
,3366,2,,3364,6,wax eagle,8985
,3367,2,,3304,812,Stuart Helwig,218
How to choose snowboard bag size?,3368,1,,,1839,lak-b,161
,3369,2,,3357,1730,ZeekLTK,809
Are Masters 1000 tournaments mandatory for top ranked players?,3372,1,3378,,1169,Dushyant Joshi,325
,3373,2,,2358,1844,hari nath,1
"How are ""strikes"" defined for a pitcher?",3374,1,3376,,1738,Tom Au,3617
,3375,2,,774,1738,Tom Au,3617
,3376,2,,3374,6,wax eagle,8985
Pros and cons of backhand serve in squash,3377,1,,,364,posdef,7095
,3378,2,,3372,1723,Ben Miller - Remember Monica,8101
What is a grounded opponent?,3379,1,3382,,1845,RayofCommand,215
,3382,2,,3379,1723,Ben Miller - Remember Monica,8101
Activating a player from Injured Reserve/Designated To Return,3383,1,3384,,33,Brad Koch,581
,3384,2,,3383,752,Zack,3526
,3385,2,,3299,1723,Ben Miller - Remember Monica,8101
,3387,2,,341,1848,jhond,31
What are wild card standings in NHL?,3389,1,3390,,1237,Martin,5720
,3390,2,,3389,752,Zack,3526
,3392,2,,1850,1811,khan,111
,3393,2,,3271,1811,khan,111
,3394,2,,1614,1852,sportavid,1
Back to School; Triple Lindy,3395,1,3437,,1455,Jacob Jan Tuinstra,1948
,3396,2,,3260,1237,Martin,5720
,3398,2,,3260,1237,Martin,5720
What is Associate Member in Cricket?,3399,1,3400,,540,Himanshu Jansari,6462
,3400,2,,3399,540,Himanshu Jansari,6462
What is Affiliate Member in Cricket?,3401,1,3402,,540,Himanshu Jansari,6462
,3402,2,,3401,540,Himanshu Jansari,6462
What is the longest six in cricket history?,3403,1,,,753,Azik Abdullah,8601
,3406,2,,1614,179,o0'.,482
,3407,2,,2335,1857,Austin,1
,3408,2,,2062,1860,jeremi,1
Why don't any USA professional leagues use promotion/relegation?,3413,1,,,1730,ZeekLTK,809
,3414,2,,77,1730,ZeekLTK,809
,3416,2,,3413,528,KeithS,2538
Diagnosing a gun leaking gas,3417,1,,,1867,Lt_Shade,171
,3419,2,,3364,1868,jackel414,133
Placing a Player on IR in the NFL,3420,1,3422,,1868,jackel414,133
Formula 1 Free practice without a super licence,3421,1,3423,,1219,Dirty-flow,1041
,3422,2,,3420,752,Zack,3526
,3423,2,,3421,1219,Dirty-flow,1041
"Softball, foul ball not caught and over thrown back to pitcher can runners advance?",3424,1,3425,,1872,Chris P H.,43
,3425,2,,3424,528,KeithS,2538
,3426,2,,2291,540,Himanshu Jansari,6462
Why a reduced over match is considered an ODI match?,3427,1,3428,,1277,NetStarter,1475
,3428,2,,3427,540,Himanshu Jansari,6462
,3429,2,,103,1875,Henry Williams,1
How numbers are assigned to football players?,3432,1,3447,,1470,F0G,258
,3437,2,,3395,1455,Jacob Jan Tuinstra,1948
Stumped Off A Wide Diamond Duck?,3442,1,3443,,1751,user1672694,332
,3443,2,,3442,521,kira,590
What do you call a play when the offensive line is on the side?,3444,1,3448,,1883,nakajuice,133
,3445,2,,3444,1883,nakajuice,133
,20407,2,,20404,9578,BowlOfRed,2998
"Who are the youngest ever bowlers to 50, 100 and 150 test wicket?",20409,1,20443,,10829,Neil Meyer,508
Cricket DLS method,20410,1,,,16264,S. Madhavan,1
No penalty for hitting catcher in the head with a bat?,20412,1,,,12275,Tyler Durden,655
Any penalty for playing dirty in baseball?,20413,1,,,12275,Tyler Durden,655
USA hockey rule - Cross Checking,20414,1,,,16267,Pat,31
,20415,2,,20410,12169,SaiPavanParanam,209
,20416,2,,20281,12169,SaiPavanParanam,209
Can I bounce the ball after it is rolling in Basketball?,20419,1,,,16270,fersarr,111
Red carded player,20421,1,,,16275,Lionel Terblanche,31
,20422,2,,20419,15514,marijnr,257
,20424,2,,20412,9690,Jason P Sallinger,1162
Rolex Paris Masters 2018: Federer haven't decided,20426,1,20535,,16280,Milos,107
,20427,2,,17361,16280,Milos,107
Would tipped pass be a 2 or 3 pointer?,20428,1,20433,,16281,user16281,33
Rugby league vs Rugby Union,20432,1,,,16277,Sarah Weiss,121
,20433,2,,20428,9578,BowlOfRed,2998
"Getting trapped, and passing to self off of your opponent's backboard/rim?",20434,1,20446,,16286,Kevin Sun,43
,20435,2,,20434,16085,E. Sommer,1147
,20437,2,,20432,6126,Philip Kendall,18797
Additional basketball qualification tournaments for 2020 Olympics,20438,1,20440,,14830,MathsLearner,237
,20440,2,,20438,15558,pboss3010,1018
Where do I look for Articles on 1941-1942 FC Barcelona season,20441,1,,,16201,StammeringMathematician,173
,20442,2,,20413,10789,paparazzo,262
,20443,2,,20409,13385,Imran,272
,20446,2,,20434,6436,Coach-D,4854
hockey puck directed on goal by the offensive player,20450,1,,,16303,user16303,29
Who Bowled the Fastest Ball in Cricket till now?,20451,1,,,16308,Meer Faisal Ali,101
,20454,2,,20451,6126,Philip Kendall,18797
,20459,2,,8834,16318,John Andrew,11
,20460,2,,20451,16304,Aqib Mehmood,350
,20461,2,,20357,16304,Aqib Mehmood,350
Can a quarterback pass the football even if he is running forward and gaining yards?,20463,1,,,16322,AsianBoi,29
,20464,2,,20463,9319,Nij,6688
Which test player had 99.9 average in his test career?,20465,1,20466,,16320,user29521,35
,20466,2,,20465,13485,Ram Chandra Giri,6269
,20467,2,,18157,9319,Nij,6688
Which players have played against one team three times during one regular season?,20469,1,20547,,16112,user16112,946
,20470,2,,20441,11439,fedorqui,1293
Possession in Basketball,20472,1,20474,,16325,Jack Armstrong,103
,20474,2,,20472,16323,Morais,358
Where can I get data for individual player statistics in European football?,20475,1,,,16331,Keith,21
,20476,2,,20475,16323,Morais,358
,20477,2,,20475,16304,Aqib Mehmood,350
Does the wide call moves with the batsman?,20481,1,20482,,16332,khan,83
,20482,2,,20481,6126,Philip Kendall,18797
,20483,2,,20341,16331,Keith,21
,20484,2,,16993,16334,user30925,7
,20486,2,,18184,16337,Matt,31
,20487,2,,16993,16335,Ginge,412
Can the pitcher run to first base,20489,1,,,16340,Javier,1
,20490,2,,20489,10789,paparazzo,262
,20491,2,,20489,16335,Ginge,412
"In basketball, what does 'two for fifteen' mean?",20492,1,,,16342,user16342,21
,20493,2,,20492,16112,user16112,946
,20495,2,,8999,16345,Ahnaf Zahin,11
,20497,2,,8999,16323,Morais,358
Who took the most wickets in 1 over in cricket?,20498,1,20501,,16333,MUHAMMAD ABDULLAH,59
,20499,2,,20489,16347,Hollywood,41
,20500,2,,18078,16347,Hollywood,41
,20501,2,,20498,14951,AustereTiger,421
Which ODI player has average of 99.8?,20509,1,20514,,16333,MUHAMMAD ABDULLAH,59
Meaning of sticky pitch,20510,1,20520,,16332,khan,83
,20512,2,,20509,9319,Nij,6688
,20514,2,,20509,14951,AustereTiger,421
Can a batsman hit a six on dead ball?,20515,1,,,16308,Meer Faisal Ali,101
Splashing water in football,20517,1,20521,,12126,Black Jack 21,143
,20519,2,,20515,14951,AustereTiger,421
,20520,2,,20510,14951,AustereTiger,421
,20521,2,,20517,9319,Nij,6688
"Does a sack count as a Tackle For Loss, and/or a Tackle?",20525,1,,,16335,Ginge,412
"Please explain ""they'll initiate out of a down screen""",20526,1,,,16360,user16360,1
,20528,2,,20526,16323,Morais,358
What is the longest time a football team has gone without being behind?,20530,1,,,16364,Noam Rosenberg,51
How to clean and frame an autographed jersey?,20533,1,,,16366,BrodyHarris14,31
,20535,2,,20426,16280,Milos,107
,20538,2,,4264,16304,Aqib Mehmood,350
,20539,2,,20533,16323,Morais,358
Will this be given as out or not?,20541,1,20552,,16333,MUHAMMAD ABDULLAH,59
NBA Free Agency vs. Draft for foreign players,20542,1,20543,,16085,E. Sommer,1147
,20543,2,,20542,6126,Philip Kendall,18797
,20545,2,,20533,16335,Ginge,412
DRL out/not out decisions,20546,1,,,16375,Neil Stevens,21
,20547,2,,20469,13379,Pawr,1547
,20548,2,,20450,13379,Pawr,1547
,20549,2,,20414,13379,Pawr,1547
,20550,2,,20546,6126,Philip Kendall,18797
,20552,2,,20541,16085,E. Sommer,1147
,20555,2,,20525,13379,Pawr,1547
,20558,2,,15763,16069,Peiffap,158
Player with 350 or more goals in domestic league,20561,1,20569,,16333,MUHAMMAD ABDULLAH,59
,20562,2,,20561,16389,Ahmad Raza,117
,20563,2,,20515,16389,Ahmad Raza,117
How does a rookie in the NFL Negotiate Contract,20564,1,20566,,16390,nak5120,195
,20566,2,,20564,6126,Philip Kendall,18797
Dress code at tennis tournaments on clay,20567,1,20574,,14830,MathsLearner,237
"Why do Wrestlers not step on their opponents backs, when running the ropes?",20568,1,,,16018,Minix,193
